City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
690,Invermere,CA,50.5167,-116.0354,48.36,51,100,1.43,overcast clouds
691,Bindura,ZW,-17.3019,31.3306,64.04,61,41,1.5,scattered clouds
692,Kuusamo,FI,65.9667,29.1833,37.44,70,0,5.75,clear sky
693,Ventspils,LV,57.3894,21.5606,39.13,75,0,3.44,clear sky
694,Takoradi,GH,4.8845,-1.7554,81.07,81,97,10.92,overcast clouds
695,Conakry,GN,9.538,-13.6773,78.87,83,75,4.61,haze
696,Kirovskiy,RU,45.0917,133.5136,45.45,52,0,5.82,clear sky
697,Okitipupa,NG,6.5047,4.7839,78.76,91,46,4.14,scattered clouds
698,Elesbao Veloso,BR,-6.2019,-42.1403,85.62,52,62,3.96,broken clouds
699,Magnitogorsk,RU,53.4186,59.0472,52.63,28,75,13.42,broken clouds
700,Madera,US,37.1666,-119.8343,61.43,23,0,9.6,clear sky
701,La Paz Centro,NI,12.34,-86.6753,87.58,61,99,5.84,overcast clouds
702,Pombas,CV,17.1503,-25.0201,73.18,76,34,11.27,scattered clouds
703,Deputatskiy,RU,69.3,139.9,11.41,88,99,8.63,overcast clouds
704,Berezovyy,RU,51.6667,135.7,36.27,98,80,1.74,broken clouds
705,Sao Raimundo Nonato,BR,-9.0153,-42.6994,89.73,23,81,8.52,broken clouds
706,Gaoua,BF,10.2992,-3.2508,85.28,54,55,6.53,light rain
